Order_ID,Order_Date,Customer_ID,City,Restaurant,Food_Category,Quantity,Price,Discount,Delivery_Fee,Payment_Method,Order_Status,Rating,Total_Amount
ORD02393,2025-08-07,CUST0154,Pune,Deccan Kitchen,Healthy Food,2,296.3,95.84,30,Wallet,Cancelled,3.7,526.76
ORD01567,2025-08-07,CUST0778,Mumbai,Coastal Kitchen,North Indian,3,268.92,88.35,20,UPI,Delivered,3.5,738.41
ORD02310,2025-08-07,CUST0783,Mumbai,Tandoor Tales,Healthy Food,1,217.58,13.39,40,UPI,Delivered,3.5,244.19
ORD00351,2025-08-07,CUST0670,Pune,Pune Pantry,Pizza,2,370.27,102.64,30,UPI,Delivered,5.0,667.9
ORD00240,2025-08-08,CUST0225,Kolkata,Kolkata Kitchen,Desserts,2,156.53,36.53,40,Credit Card,Delivered,,316.53
ORD02347,2025-08-08,CUST0658,Bengaluru,Bengaluru Bowl,Pizza,2,305.76,69.87,30,Wallet,Delivered,4.5,571.65
ORD00091,2025-08-08,CUST0252,Chennai,Chennai Bites,Biryani,3,274.27,18.54,50,Wallet,Delivered,4.1,854.27
ORD01923,2025-08-08,CUST0693,Mumbai,Mumbai Masala,Chinese,2,285.98,51.33,30,UPI,Delivered,4.2,550.63
ORD00093,2025-08-08,CUST0296,Kolkata,Kolkata Kitchen,North Indian,2,443.31,82.79,30,Credit Card,Delivered,5.0,833.83
ORD02619,2025-08-08,CUST0658,Chennai,Dosa House,Burgers,1,245.97,15.86,60,UPI,Delivered,4.0,290.11
ORD02713,2025-08-08,CUST0768,Bengaluru,Tech Tadka,Pizza,1,299.22,4.33,30,Cash,Delivered,4.7,324.89
ORD01982,2025-08-08,CUST0225,Kochi,Coconut Cafe,Desserts,1,164.22,21.49,50,UPI,Delivered,4.1,192.73
ORD01937,2025-08-09,CUST0726,Bengaluru,Bengaluru Bowl,Desserts,2,158.53,61.53,50,Debit Card,Delivered,4.1,305.53
ORD01316,2025-08-09,CUST0318,Mumbai,Mumbai Masala,Healthy Food,1,321.74,2.52,30,UPI,Delivered,5.0,349.22
ORD01934,2025-08-09,CUST0740,Delhi,Delhi Zaika,North Indian,1,398.49,31.65,20,Credit Card,Delivered,3.4,386.84
ORD00884,2025-08-09,CUST0249,Delhi,Punjabi Rasoi,Chinese,1,198.48,27.84,40,Debit Card,Delivered,4.1,210.64
ORD01341,2025-08-09,CUST0643,Pune,Deccan Kitchen,Chinese,1,373.06,10.56,40,UPI,Delivered,4.1,402.5
ORD02902,2025-08-09,CUST0696,Delhi,Delhi Zaika,Healthy Food,2,234.83,24.78,40,UPI,Delivered,3.8,484.88
ORD02414,2025-08-09,CUST0631,Hyderabad,Biryani Point,Burgers,3,271.68,101.56,40,Wallet,Delivered,4.6,753.48
ORD02740,2025-08-09,CUST0425,Pune,Marathi Meals,Chinese,1,184.11,26.7,20,UPI,Delivered,4.4,177.41
ORD02462,2025-08-09,CUST0781,Kochi,Malabar Bites,South Indian,1,137.85,0.47,50,Debit Card,Delivered,4.3,187.38
ORD01081,2025-08-10,CUST0787,Bengaluru,Bengaluru Bowl,Chinese,2,220.74,61.68,40,UPI,Delivered,4.2,419.8
ORD00400,2025-08-10,CUST0793,Hyderabad,Hyderabad House,South Indian,2,193.31,46.88,50,Credit Card,Delivered,4.3,389.74
ORD02003,2025-08-10,CUST0223,Bengaluru,South Spice,Biryani,1,283.7,19.0,20,Credit Card,Delivered,3.3,284.7
ORD02023,2025-08-10,CUST0410,Delhi,Street Feast,South Indian,2,155.22,37.06,30,Debit Card,Delivered,3.8,303.38
ORD02349,2025-08-10,CUST0589,Bengaluru,Tech Tadka,Pizza,2,405.82,4.77,30,UPI,Delivered,4.5,836.87
ORD02169,2025-08-10,CUST0293,Bengaluru,Garden Kitchen,South Indian,2,189.17,69.75,40,Debit Card,Returned,4.0,348.59
ORD01182,2025-08-10,CUST0550,Hyderabad,Nawab Kitchen,South Indian,2,203.31,61.66,30,UPI,Delivered,3.7,374.96
ORD00818,2025-08-10,CUST0385,Hyderabad,Hyderabad House,Pizza,4,367.69,194.04,40,UPI,Delivered,4.6,1316.72
ORD02218,2025-08-10,CUST0495,Mumbai,Mumbai Masala,South Indian,1,196.23,24.6,20,UPI,Delivered,3.0,191.63
ORD01181,2025-08-11,CUST0157,Kolkata,Kolkata Kitchen,Burgers,1,243.4,20.97,30,Credit Card,Delivered,4.2,252.43
ORD02267,2025-08-11,CUST0482,Kochi,Coconut Cafe,Chinese,4,412.05,188.79,20,Credit Card,Delivered,4.3,1479.41
ORD02622,2025-08-11,CUST0672,Kolkata,Bengal Feast,Biryani,1,327.02,16.86,30,Cash,Delivered,4.2,340.16
ORD00264,2025-08-11,CUST0144,Chennai,Urban Tiffin,North Indian,1,357.65,7.47,40,Wallet,Delivered,3.5,390.18
ORD00600,2025-08-11,CUST0099,Kolkata,East Spice,Pizza,1,283.49,24.55,40,Credit Card,Cancelled,3.2,298.94
ORD02212,2025-08-11,CUST0129,Mumbai,Coastal Kitchen,Pizza,1,314.99,11.19,50,UPI,Returned,4.8,353.8
ORD02289,2025-08-11,CUST0291,Bengaluru,Tech Tadka,Desserts,1,138.04,13.02,40,UPI,Delivered,4.0,165.02
ORD01913,2025-08-12,CUST0605,Chennai,Dosa House,North Indian,3,292.53,130.87,30,Debit Card,Delivered,4.4,776.72
ORD01169,2025-08-12,CUST0391,Pune,Deccan Kitchen,South Indian,1,152.69,23.22,20,UPI,Delivered,4.5,149.47
ORD00688,2025-08-12,CUST0500,Hyderabad,Deccan Delights,Chinese,2,285.06,63.72,40,Credit Card,Returned,3.7,546.4
ORD02017,2025-08-12,CUST0459,Bengaluru,South Spice,North Indian,2,314.82,92.97,50,Wallet,Delivered,3.5,586.67
ORD01085,2025-08-12,CUST0113,Kochi,Coastal Treats,North Indian,1,383.77,30.22,20,UPI,Delivered,4.2,373.55
ORD02327,2025-08-12,CUST0783,Pune,Pune Pantry,Pizza,2,370.69,99.45,20,Credit Card,Delivered,3.7,661.93
ORD02892,2025-08-12,CUST0463,Hyderabad,Nawab Kitchen,Pizza,1,244.01,47.93,20,UPI,Returned,5.0,216.08
ORD02998,2025-08-13,CUST0319,Bengaluru,Bengaluru Bowl,North Indian,2,280.02,72.94,20,Credit Card,Delivered,3.8,507.1
ORD01104,2025-08-13,CUST0642,Pune,Marathi Meals,South Indian,2,199.65,60.46,40,UPI,Delivered,4.1,378.84
ORD02964,2025-08-13,CUST0020,Pune,Marathi Meals,Biryani,1,337.36,48.83,40,UPI,Delivered,3.7,328.53
ORD02782,2025-08-13,CUST0228,Bengaluru,South Spice,Desserts,1,214.32,15.17,50,UPI,Cancelled,3.9,249.15
ORD00348,2025-08-13,CUST0375,Mumbai,Bombay Bites,South Indian,1,169.31,30.47,40,Credit Card,Delivered,3.4,178.84
ORD00561,2025-08-13,CUST0577,Kochi,Malabar Bites,Biryani,1,225.22,8.45,30,UPI,Delivered,4.0,246.77
ORD00787,2025-08-13,CUST0558,Delhi,Street Feast,South Indian,2,169.26,58.82,40,Cash,Cancelled,3.9,319.7
ORD01665,2025-08-13,CUST0440,Mumbai,Mumbai Masala,Biryani,1,190.92,32.17,20,UPI,Cancelled,4.5,178.75
ORD00287,2025-08-14,CUST0473,Pune,Deccan Kitchen,Chinese,1,283.91,7.7,40,Wallet,Delivered,4.8,316.21
ORD02294,2025-08-14,CUST0003,Mumbai,Bombay Bites,Burgers,2,229.4,40.51,60,Cash,Delivered,4.7,478.29
ORD01167,2025-08-14,CUST0646,Hyderabad,Hyderabad House,Healthy Food,1,376.24,50.06,50,UPI,Delivered,4.7,376.18
ORD02812,2025-08-14,CUST0382,Delhi,Street Feast,Chinese,1,265.66,46.22,40,Cash,Delivered,4.5,259.44
ORD02353,2025-08-14,CUST0350,Mumbai,Mumbai Masala,Biryani,1,173.23,32.86,60,Debit Card,Delivered,3.6,200.37
ORD01114,2025-08-14,CUST0606,Hyderabad,Hyderabad House,North Indian,1,291.36,11.1,30,UPI,Delivered,3.9,310.26
ORD00398,2025-08-15,CUST0128,Mumbai,Bombay Bites,Burgers,2,217.23,62.42,30,UPI,Delivered,4.0,402.04
ORD00208,2025-08-15,CUST0649,Delhi,Delhi Zaika,Desserts,1,160.99,4.91,40,Credit Card,Delivered,3.9,196.08
ORD00998,2025-08-15,CUST0273,Pune,Pune Pantry,South Indian,1,198.99,29.88,20,UPI,Delivered,4.0,189.11
ORD02320,2025-08-15,CUST0336,Mumbai,Mumbai Masala,Burgers,2,217.58,39.92,50,UPI,Delivered,5.0,445.24
ORD01033,2025-08-15,CUST0315,Mumbai,Bombay Bites,Chinese,1,228.47,26.0,20,UPI,Delivered,4.3,222.47
ORD02582,2025-08-15,CUST0578,Hyderabad,Deccan Delights,South Indian,2,185.72,8.23,20,UPI,Delivered,5.0,383.21
ORD02472,2025-08-15,CUST0712,Chennai,Dosa House,North Indian,1,208.88,10.82,30,UPI,Delivered,4.7,228.06
ORD02439,2025-08-15,CUST0459,Delhi,Capital Bites,Chinese,1,274.19,21.89,30,Debit Card,Delivered,3.2,282.3
ORD00277,2025-08-15,CUST0511,Pune,Pune Pantry,South Indian,1,149.75,5.32,50,Credit Card,Delivered,4.4,194.43
ORD00336,2025-08-15,CUST0398,Chennai,Spice Hub,Burgers,1,136.72,8.05,30,UPI,Delivered,4.2,158.67
ORD01063,2025-08-16,CUST0004,Delhi,Street Feast,South Indian,2,170.91,33.02,50,Cash,Delivered,3.2,358.8
ORD01098,2025-08-16,CUST0010,Mumbai,Coastal Kitchen,Chinese,2,350.83,18.29,30,Wallet,Delivered,4.3,713.37
ORD02504,2025-08-16,CUST0012,Mumbai,Bombay Bites,Burgers,1,232.75,15.35,30,UPI,Delivered,3.3,247.4
ORD01403,2025-08-16,CUST0396,Chennai,Dosa House,Pizza,1,376.24,33.37,20,Wallet,Delivered,3.6,362.87
ORD01269,2025-08-16,CUST0575,Kolkata,Kolkata Kitchen,North Indian,4,210.56,51.17,50,UPI,Delivered,4.6,841.07
ORD02878,2025-08-16,CUST0235,Hyderabad,Hyderabad House,North Indian,1,327.05,36.9,30,UPI,Delivered,4.6,320.15
ORD00764,2025-08-16,CUST0668,Mumbai,Mumbai Masala,Healthy Food,3,296.14,29.09,40,UPI,Cancelled,3.9,899.33
ORD00011,2025-08-16,CUST0215,Hyderabad,Biryani Point,Chinese,1,301.64,12.83,20,Debit Card,Delivered,3.0,308.81
ORD00105,2025-08-16,CUST0041,Chennai,Dosa House,Pizza,2,235.15,88.45,20,Debit Card,Delivered,5.0,401.85
ORD02331,2025-08-17,CUST0470,Chennai,Dosa House,Pizza,1,326.61,53.76,50,Debit Card,Cancelled,3.0,322.85
ORD01003,2025-08-17,CUST0537,Kolkata,Biryani Corner,Biryani,2,280.82,74.79,50,Debit Card,Delivered,3.0,536.85
ORD02757,2025-08-17,CUST0079,Mumbai,Tandoor Tales,Healthy Food,1,272.18,39.5,40,Wallet,Delivered,3.8,272.68
ORD02403,2025-08-17,CUST0146,Bengaluru,Tech Tadka,Healthy Food,1,388.74,59.25,40,UPI,Cancelled,3.6,369.49
ORD01586,2025-08-18,CUST0372,Mumbai,Coastal Kitchen,Healthy Food,1,422.22,9.57,20,UPI,Returned,4.4,432.65
ORD02179,2025-08-18,CUST0059,Delhi,Punjabi Rasoi,Desserts,3,167.44,14.84,40,Credit Card,Delivered,4.8,527.48
ORD02063,2025-08-18,CUST0159,Chennai,Urban Tiffin,Chinese,1,266.86,52.0,40,UPI,Delivered,4.3,254.86
ORD02737,2025-08-18,CUST0017,Pune,Pune Pantry,Burgers,1,173.98,18.28,30,UPI,Cancelled,5.0,185.7
ORD01714,2025-08-18,CUST0089,Kochi,Coconut Cafe,North Indian,1,251.4,3.35,30,Credit Card,Cancelled,4.3,278.05
ORD01066,2025-08-18,CUST0606,Bengaluru,South Spice,Pizza,1,412.13,47.66,40,Credit Card,Delivered,3.4,404.47
ORD00885,2025-08-19,CUST0166,Hyderabad,Biryani Point,Pizza,2,479.54,123.97,50,Credit Card,Delivered,4.4,885.11
ORD02220,2025-08-19,CUST0175,Mumbai,Coastal Kitchen,Desserts,1,196.25,37.58,30,Wallet,Delivered,4.3,188.67
ORD02907,2025-08-19,CUST0023,Kolkata,Kolkata Kitchen,Chinese,2,247.72,52.83,60,UPI,Returned,4.8,502.61
ORD00069,2025-08-19,CUST0035,Chennai,Dosa House,Desserts,1,100.4,2.79,60,UPI,Delivered,3.4,157.61
ORD01909,2025-08-20,CUST0584,Kochi,Malabar Bites,Burgers,2,179.18,38.94,30,Debit Card,Delivered,5.0,349.42
ORD02454,2025-08-20,CUST0353,Delhi,Capital Bites,Chinese,2,268.69,65.09,50,UPI,Delivered,4.7,522.29
ORD00836,2025-08-20,CUST0001,Chennai,Chennai Bites,Burgers,1,264.36,32.56,30,UPI,Delivered,,261.8
ORD00447,2025-08-20,CUST0150,Bengaluru,Tech Tadka,Biryani,3,258.66,3.4,30,Debit Card,Delivered,3.7,802.58
ORD02059,2025-08-20,CUST0207,Kochi,Malabar Bites,North Indian,1,356.42,33.0,50,UPI,Delivered,4.4,373.42
ORD00191,2025-08-20,CUST0506,Bengaluru,South Spice,North Indian,1,280.51,21.61,30,UPI,Delivered,3.5,288.9
ORD01082,2025-08-21,CUST0724,Delhi,Delhi Zaika,Biryani,3,300.72,160.0,20,UPI,Delivered,3.9,762.16
ORD01604,2025-08-21,CUST0497,Bengaluru,Garden Kitchen,Biryani,1,279.52,11.51,30,Cash,Delivered,3.0,298.01
ORD02786,2025-08-21,CUST0211,Bengaluru,Garden Kitchen,Biryani,4,292.74,117.94,20,Debit Card,Delivered,4.5,1073.02
ORD02471,2025-08-21,CUST0230,Bengaluru,Tech Tadka,Biryani,1,291.51,20.88,20,Cash,Delivered,4.5,290.63
ORD01131,2025-08-21,CUST0229,Mumbai,Tandoor Tales,Biryani,4,240.76,59.64,20,UPI,Delivered,3.8,923.4
ORD01899,2025-08-21,CUST0162,Kochi,Kerala Kitchen,Pizza,3,436.81,186.21,30,Credit Card,Delivered,3.4,1154.22
ORD00889,2025-08-21,CUST0759,Kochi,Kerala Kitchen,Biryani,1,365.38,24.06,30,Cash,Delivered,2.6,371.32
ORD00507,2025-08-21,CUST0154,Hyderabad,Nawab Kitchen,South Indian,2,166.36,56.2,30,UPI,Delivered,4.3,306.52
ORD02210,2025-08-22,CUST0008,Mumbai,Coastal Kitchen,Chinese,3,278.77,156.29,20,Debit Card,Delivered,4.9,700.02
ORD01828,2025-08-22,CUST0037,Kolkata,Biryani Corner,North Indian,1,347.63,65.86,20,Wallet,Delivered,3.7,301.77
ORD01764,2025-08-22,CUST0147,Hyderabad,Hyderabad House,Pizza,2,367.36,135.51,20,UPI,Delivered,4.3,619.21
ORD00663,2025-08-22,CUST0751,Pune,Cafe Central,South Indian,1,221.3,16.76,30,UPI,Delivered,4.0,234.54
ORD00869,2025-08-22,CUST0578,Chennai,Spice Hub,Pizza,2,232.42,42.02,20,Wallet,Delivered,3.6,442.82
ORD01936,2025-08-22,CUST0678,Pune,Pune Pantry,Pizza,1,387.35,34.99,20,Credit Card,Delivered,4.2,372.36
ORD01954,2025-08-23,CUST0607,Pune,Marathi Meals,Biryani,1,269.82,14.76,30,UPI,Delivered,3.7,285.06
ORD00973,2025-08-23,CUST0078,Kolkata,Kolkata Kitchen,Chinese,1,183.31,14.2,60,UPI,Delivered,4.1,229.11
ORD02197,2025-08-23,CUST0184,Delhi,Punjabi Rasoi,North Indian,2,218.84,18.73,40,UPI,Cancelled,4.4,458.95
ORD01822,2025-08-23,CUST0233,Kochi,Kerala Kitchen,South Indian,1,196.78,36.73,30,Credit Card,Delivered,3.6,190.05
ORD01187,2025-08-23,CUST0254,Mumbai,Mumbai Masala,North Indian,1,405.42,17.87,30,UPI,Delivered,5.0,417.55
ORD00591,2025-08-23,CUST0729,Mumbai,Bombay Bites,Chinese,1,166.65,27.83,50,Debit Card,Delivered,3.9,188.82
ORD01032,2025-08-23,CUST0443,Kolkata,Bengal Feast,Healthy Food,1,217.79,4.8,20,UPI,Cancelled,3.8,232.99
ORD02096,2025-08-23,CUST0021,Hyderabad,Biryani Point,Desserts,1,183.39,18.02,30,Wallet,Delivered,4.2,195.37
ORD02247,2025-08-24,CUST0585,Bengaluru,Bengaluru Bowl,Desserts,1,110.65,2.33,60,Credit Card,Delivered,3.6,168.32
ORD00758,2025-08-24,CUST0012,Bengaluru,Bengaluru Bowl,Chinese,1,270.75,43.67,40,Debit Card,Delivered,3.2,267.08
ORD00999,2025-08-24,CUST0231,Delhi,Delhi Zaika,South Indian,1,211.65,21.41,20,UPI,Delivered,3.9,210.24
ORD01773,2025-08-25,CUST0363,Chennai,Spice Hub,Chinese,1,307.47,49.88,30,Wallet,Delivered,3.7,287.59
ORD02525,2025-08-25,CUST0406,Kolkata,Biryani Corner,Biryani,2,323.18,32.99,20,Credit Card,Delivered,4.4,633.37
ORD02602,2025-08-25,CUST0025,Delhi,Capital Bites,South Indian,1,242.17,15.45,30,Debit Card,Delivered,4.7,256.72
ORD01015,2025-08-25,CUST0228,Chennai,Spice Hub,Biryani,1,128.43,24.25,30,UPI,Delivered,4.7,134.18
ORD02597,2025-08-25,CUST0336,Bengaluru,South Spice,South Indian,1,208.11,29.51,50,Wallet,Delivered,3.7,228.6
ORD02351,2025-08-25,CUST0090,Chennai,Urban Tiffin,South Indian,2,149.82,23.4,30,Credit Card,Delivered,3.5,306.24
ORD01315,2025-08-25,CUST0723,Bengaluru,South Spice,Pizza,2,371.43,87.48,20,UPI,Delivered,4.6,675.38
ORD00486,2025-08-25,CUST0393,Chennai,Chennai Bites,South Indian,1,163.6,0.04,50,Debit Card,Returned,3.5,213.56
ORD02799,2025-08-25,CUST0138,Chennai,Urban Tiffin,South Indian,2,196.8,1.52,30,UPI,Delivered,3.7,422.08
ORD02447,2025-08-25,CUST0554,Kolkata,East Spice,North Indian,3,335.43,135.51,30,Credit Card,Delivered,4.1,900.78
ORD02718,2025-08-25,CUST0708,Delhi,Delhi Zaika,Biryani,2,176.42,19.39,60,Credit Card,Cancelled,4.4,393.45
ORD01632,2025-08-25,CUST0245,Delhi,Street Feast,Desserts,2,63.68,1.81,50,Credit Card,Delivered,4.3,175.55
ORD02001,2025-08-25,CUST0073,Bengaluru,Bengaluru Bowl,Chinese,1,280.5,9.4,30,Cash,Delivered,4.4,301.1
ORD01692,2025-08-26,CUST0517,Mumbai,Mumbai Masala,Biryani,2,233.91,8.99,40,Credit Card,Delivered,4.1,498.83
ORD00226,2025-08-26,CUST0510,Hyderabad,Hyderabad House,Biryani,1,342.66,12.88,40,Credit Card,Delivered,3.8,369.78
ORD02511,2025-08-26,CUST0237,Delhi,Delhi Zaika,Pizza,1,386.44,35.75,20,Cash,Delivered,,370.69
ORD02415,2025-08-26,CUST0661,Bengaluru,South Spice,North Indian,3,380.93,31.43,30,UPI,Delivered,4.4,1141.36
ORD02281,2025-08-26,CUST0711,Mumbai,Bombay Bites,South Indian,2,188.31,63.05,40,UPI,Delivered,3.9,353.57
ORD01802,2025-08-27,CUST0524,Delhi,Street Feast,Biryani,1,270.32,12.34,40,UPI,Delivered,3.9,297.98
ORD02200,2025-08-27,CUST0178,Chennai,Spice Hub,Pizza,1,342.79,22.03,50,UPI,Delivered,4.2,370.76
ORD00558,2025-08-27,CUST0427,Bengaluru,South Spice,North Indian,2,243.93,68.44,40,UPI,Delivered,4.9,459.42
ORD01918,2025-08-27,CUST0686,Delhi,Capital Bites,Pizza,1,310.18,50.17,50,UPI,Delivered,4.4,310.01
ORD02659,2025-08-27,CUST0101,Pune,Marathi Meals,North Indian,1,372.5,29.8,50,Wallet,Delivered,4.2,392.7
ORD02836,2025-08-27,CUST0523,Chennai,Dosa House,Pizza,1,318.18,12.66,20,Credit Card,Delivered,3.9,325.52
ORD02911,2025-08-27,CUST0367,Bengaluru,Garden Kitchen,Biryani,1,251.6,5.11,30,Wallet,Delivered,4.2,276.49
ORD01853,2025-08-27,CUST0381,Kochi,Malabar Bites,Burgers,2,259.21,30.71,40,Debit Card,Delivered,4.6,527.71
ORD02689,2025-08-27,CUST0246,Pune,Pune Pantry,Burgers,2,224.51,31.05,50,Wallet,Delivered,4.0,467.97
ORD01390,2025-08-27,CUST0381,Mumbai,Bombay Bites,Desserts,2,110.07,37.77,30,UPI,Delivered,4.8,212.37
ORD00777,2025-08-27,CUST0041,Kolkata,East Spice,Pizza,1,396.52,34.55,30,UPI,Delivered,3.6,391.97
ORD02211,2025-08-27,CUST0341,Kochi,Coastal Treats,Chinese,1,306.15,24.99,40,UPI,Delivered,4.6,321.16
ORD02020,2025-08-27,CUST0390,Bengaluru,Garden Kitchen,South Indian,3,165.44,86.23,30,UPI,Delivered,4.0,440.09
ORD02708,2025-08-27,CUST0497,Hyderabad,Nawab Kitchen,Healthy Food,2,365.89,7.05,40,Debit Card,Delivered,3.8,764.73
ORD00030,2025-08-28,CUST0314,Delhi,Capital Bites,North Indian,2,327.11,117.34,40,Cash,Returned,5.0,576.88
ORD02608,2025-08-28,CUST0079,Pune,Cafe Central,Burgers,1,184.32,15.48,60,Wallet,Delivered,3.1,228.84
ORD01492,2025-08-28,CUST0310,Delhi,Delhi Zaika,Biryani,1,297.32,45.42,60,UPI,Delivered,3.9,311.9
ORD01191,2025-08-28,CUST0517,Kochi,Kerala Kitchen,Chinese,1,340.71,5.21,30,UPI,Delivered,2.6,365.5
ORD00536,2025-08-28,CUST0223,Kochi,Kerala Kitchen,North Indian,3,239.48,132.84,20,UPI,Delivered,3.5,605.6
ORD01410,2025-08-29,CUST0500,Delhi,Delhi Zaika,North Indian,2,378.01,44.67,50,UPI,Cancelled,3.5,761.35
ORD00932,2025-08-29,CUST0466,Bengaluru,Tech Tadka,Pizza,4,270.59,164.24,30,UPI,Delivered,4.7,948.12
ORD01875,2025-08-29,CUST0075,Mumbai,Bombay Bites,North Indian,1,256.34,33.95,20,Credit Card,Delivered,5.0,242.39
ORD02665,2025-08-29,CUST0422,Pune,Marathi Meals,South Indian,3,155.72,14.49,60,UPI,Delivered,3.8,512.67
ORD01159,2025-08-29,CUST0665,Delhi,Delhi Zaika,South Indian,3,187.98,78.37,40,UPI,Delivered,4.4,525.57
ORD00482,2025-08-29,CUST0474,Chennai,Chennai Bites,Biryani,2,194.54,59.34,30,Credit Card,Delivered,4.7,359.74
ORD01431,2025-08-29,CUST0201,Hyderabad,Deccan Delights,Biryani,1,287.84,46.14,20,Debit Card,Delivered,4.5,261.7
ORD01280,2025-08-29,CUST0640,Chennai,Chennai Bites,Chinese,1,312.35,7.22,60,Wallet,Delivered,4.4,365.13
ORD02828,2025-08-29,CUST0374,Chennai,Spice Hub,Burgers,1,245.45,25.63,40,Debit Card,Delivered,,259.82
ORD01338,2025-08-30,CUST0644,Chennai,Spice Hub,North Indian,1,345.11,65.47,30,UPI,Delivered,4.1,309.64
ORD01752,2025-08-30,CUST0318,Hyderabad,Biryani Point,Biryani,1,229.04,15.78,30,UPI,Delivered,4.2,243.26
ORD01743,2025-08-30,CUST0037,Pune,Deccan Kitchen,Biryani,1,277.41,52.25,60,UPI,Delivered,5.0,285.16
ORD01157,2025-08-30,CUST0575,Pune,Marathi Meals,Burgers,4,225.95,143.31,50,Wallet,Delivered,3.2,810.49
ORD02588,2025-08-30,CUST0266,Mumbai,Bombay Bites,Chinese,1,273.45,35.83,40,Credit Card,Delivered,4.2,277.62
ORD02157,2025-08-30,CUST0305,Mumbai,Mumbai Masala,South Indian,3,128.94,45.02,40,Credit Card,Cancelled,4.9,381.8
ORD00771,2025-08-30,CUST0648,Pune,Marathi Meals,Pizza,3,295.28,125.93,40,Wallet,Delivered,3.7,799.91
ORD01242,2025-08-30,CUST0051,Kolkata,Biryani Corner,Desserts,2,189.79,17.54,30,UPI,Delivered,4.5,392.04
ORD02680,2025-08-30,CUST0741,Chennai,Dosa House,South Indian,2,183.79,48.0,20,UPI,Delivered,4.7,339.58
ORD00181,2025-08-31,CUST0574,Mumbai,Coastal Kitchen,Pizza,2,373.21,86.28,30,UPI,Delivered,4.4,690.14
ORD00563,2025-08-31,CUST0168,Chennai,Urban Tiffin,South Indian,1,178.17,22.29,30,UPI,Delivered,4.4,185.88
ORD02829,2025-08-31,CUST0781,Chennai,Spice Hub,Biryani,1,288.55,41.88,40,Credit Card,Delivered,3.5,286.67
ORD01090,2025-09-01,CUST0654,Hyderabad,Biryani Point,Chinese,1,258.34,40.45,30,UPI,Delivered,4.2,247.89
ORD02491,2025-09-01,CUST0442,Mumbai,Tandoor Tales,South Indian,1,208.22,8.34,30,UPI,Cancelled,3.1,229.88
ORD01644,2025-09-01,CUST0577,Kolkata,East Spice,Chinese,1,327.74,62.35,50,UPI,Delivered,4.4,315.39
ORD01227,2025-09-02,CUST0141,Pune,Pune Pantry,Pizza,2,276.44,26.08,30,UPI,Delivered,4.0,556.8
ORD00054,2025-09-02,CUST0388,Mumbai,Coastal Kitchen,Desserts,1,191.37,32.51,60,Debit Card,Delivered,3.0,218.86
ORD01457,2025-09-02,CUST0342,Bengaluru,Tech Tadka,North Indian,1,359.73,41.12,30,Credit Card,Delivered,3.1,348.61
ORD02666,2025-09-02,CUST0231,Kochi,Coastal Treats,South Indian,1,272.31,34.0,20,UPI,Delivered,4.1,258.31
ORD02954,2025-09-02,CUST0755,Kochi,Kerala Kitchen,Chinese,2,368.67,51.18,60,Credit Card,Delivered,4.3,746.16
ORD01660,2025-09-02,CUST0140,Hyderabad,Hyderabad House,South Indian,2,133.76,8.42,20,UPI,Delivered,,279.1
ORD01988,2025-09-02,CUST0194,Chennai,Dosa House,South Indian,4,219.44,27.15,40,UPI,Cancelled,3.3,890.61
ORD00669,2025-09-02,CUST0230,Mumbai,Mumbai Masala,Chinese,1,297.1,25.14,60,UPI,Delivered,4.8,331.96
ORD00501,2025-09-02,CUST0704,Bengaluru,Bengaluru Bowl,South Indian,2,160.34,25.04,40,UPI,Delivered,3.7,335.64
ORD01856,2025-09-02,CUST0029,Mumbai,Tandoor Tales,Biryani,4,231.66,110.44,20,Debit Card,Delivered,3.9,836.2
ORD00746,2025-09-03,CUST0047,Delhi,Street Feast,Healthy Food,2,408.14,10.42,20,UPI,Delivered,4.5,825.86
ORD02352,2025-09-03,CUST0345,Mumbai,Tandoor Tales,Desserts,2,173.39,51.66,20,UPI,Cancelled,4.2,315.12
ORD01818,2025-09-03,CUST0467,Mumbai,Tandoor Tales,Desserts,2,152.6,39.21,20,Credit Card,Delivered,4.3,285.99
ORD00248,2025-09-03,CUST0672,Delhi,Punjabi Rasoi,Biryani,1,296.91,44.55,50,Credit Card,Delivered,3.7,302.36
ORD00744,2025-09-03,CUST0441,Mumbai,Bombay Bites,Healthy Food,1,381.49,3.51,40,Debit Card,Delivered,3.7,417.98
ORD02558,2025-09-03,CUST0342,Bengaluru,South Spice,Biryani,1,237.34,24.79,50,Cash,Delivered,5.0,262.55
ORD02842,2025-09-03,CUST0665,Delhi,Delhi Zaika,Biryani,2,245.28,19.48,20,Debit Card,Delivered,4.5,491.08
ORD02408,2025-09-03,CUST0687,Chennai,Chennai Bites,Biryani,1,346.57,26.72,20,UPI,Delivered,4.3,339.85
ORD02722,2025-09-03,CUST0764,Pune,Pune Pantry,Pizza,1,423.94,10.67,30,UPI,Delivered,4.7,443.27
ORD01851,2025-09-03,CUST0763,Bengaluru,Tech Tadka,Desserts,2,219.65,40.59,40,Credit Card,Cancelled,3.7,438.71
ORD02129,2025-09-03,CUST0460,Mumbai,Bombay Bites,Burgers,1,219.59,19.21,30,Debit Card,Delivered,4.1,230.38
ORD01835,2025-09-03,CUST0192,Hyderabad,Biryani Point,Biryani,1,153.48,30.04,20,UPI,Delivered,4.0,143.44
